98.81666667
98.71666667
85.6
78.71666667
79.13333333
81.43333333
76.81666667
86.76666667
83.36666667
92.18333333
83.61666667
89.23333333
87.96666667
92.56666667
87.25
86.41666667
92.18333333
103.8
84.56666667
80.8
87.43333333
86.88333333
87.3
93.08333333
87.2
79.86666667
85.35
79.71666667
81.91666667
80.7
81.43333333
76.56666667
79.93333333
79.25
81.78333333
77.95
77.78333333
79.15
76.31666667
79.98333333
76.78333333
80.05
77.7
75
80.2
76.6
78.01666667
80.98333333
76.95
78.53333333
82.03333333
76.73333333
77.45
83.48333333
80.7
78.63333333
76.4
76.08333333
79.35
80.66666667
73.86666667
73.48333333
73.23333333
80.28333333
75.3
75.01666667
77.15
74.4
77.01666667
73.7
74.41666667
77.4
78.85
74.83333333
70.35
74.45
77.03333333
74.73333333
71.18333333
76
75.35
73.9
71.5
76.61666667
70.43333333
72.43333333
73.21666667
81.7
83.95
74.68333333
86.55
88.1
78.86666667
